ID;Type;Type;Type;Zone;Zone;Zone;Nombre de places (taille voiture);Longueur (m);Orientation;Oriëntatie;Orientation;Google Maps;Google Street View;Coordonnées géographiques
15847;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84684061523148%2C4.343942605917414;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84684061523148%2C4.343942605917414;50.84684061523148, 4.343942605917414
16127;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;6;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.893296383266836%2C4.328912264449426;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893296383266836%2C4.328912264449426;50.893296383266836, 4.328912264449426
19182;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;3;Perpendiculaire;Loodrecht;Perpendicular;https://www.google.com/maps/search/?api=1&query=50.836009496195395%2C4.355905428232768;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.836009496195395%2C4.355905428232768;50.836009496195395, 4.355905428232768
19669;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88732682893997%2C4.340581547222436;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88732682893997%2C4.340581547222436;50.88732682893997, 4.340581547222436
19993;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84298363929414%2C4.353101437904057;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84298363929414%2C4.353101437904057;50.84298363929414, 4.353101437904057
20329;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89161757599784%2C4.332809417152536;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89161757599784%2C4.332809417152536;50.89161757599784, 4.332809417152536
23272;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.871680011450195%2C4.343957044776009;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.871680011450195%2C4.343957044776009;50.871680011450195, 4.343957044776009
23274;PMR;PBM;PRM;Zone verte;Groene zone;Green area;3;18;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.872016734155416%2C4.345570041590408;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.872016734155416%2C4.345570041590408;50.872016734155416, 4.345570041590408
26949;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.893767928740665%2C4.389402051369001;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893767928740665%2C4.389402051369001;50.893767928740665, 4.389402051369001
27019;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;15;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.808613770999116%2C4.380482404943483;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.808613770999116%2C4.380482404943483;50.808613770999116, 4.380482404943483
27149;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85355521325099%2C4.355732273558296;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85355521325099%2C4.355732273558296;50.85355521325099, 4.355732273558296
27155;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84004342328671%2C4.351135607375035;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84004342328671%2C4.351135607375035;50.84004342328671, 4.351135607375035
30423;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87276843844971%2C4.340220017700072;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87276843844971%2C4.340220017700072;50.87276843844971, 4.340220017700072
33787;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.835614993611514%2C4.343555822614125;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.835614993611514%2C4.343555822614125;50.835614993611514, 4.343555822614125
33801;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83963191259174%2C4.345092876900336;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83963191259174%2C4.345092876900336;50.83963191259174, 4.345092876900336
33973;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87714484659627%2C4.341356855512434;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87714484659627%2C4.341356855512434;50.87714484659627, 4.341356855512434
33991;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87670884471345%2C4.349924185614331;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87670884471345%2C4.349924185614331;50.87670884471345, 4.349924185614331
33994;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8768797133356%2C4.35340696203989;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8768797133356%2C4.35340696203989;50.8768797133356, 4.35340696203989
34020;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87701285779066%2C4.35770079290146;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87701285779066%2C4.35770079290146;50.87701285779066, 4.35770079290146
34028;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.862829453209926%2C4.356865466635618;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.862829453209926%2C4.356865466635618;50.862829453209926, 4.356865466635618
34134;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.888339992780864%2C4.339721606453824;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.888339992780864%2C4.339721606453824;50.888339992780864, 4.339721606453824
34380;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.843773618477634%2C4.375731017991679;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.843773618477634%2C4.375731017991679;50.843773618477634, 4.375731017991679
38209;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84436047426818%2C4.347733173575858;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84436047426818%2C4.347733173575858;50.84436047426818, 4.347733173575858
38214;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.837476927811636%2C4.342160594291821;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.837476927811636%2C4.342160594291821;50.837476927811636, 4.342160594291821
38393;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.876000370861746%2C4.352376683225025;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.876000370861746%2C4.352376683225025;50.876000370861746, 4.352376683225025
38396;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87747182220737%2C4.350406664995844;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87747182220737%2C4.350406664995844;50.87747182220737, 4.350406664995844
38777;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84878189682708%2C4.358529308680966;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84878189682708%2C4.358529308680966;50.84878189682708, 4.358529308680966
41915;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87418204656635%2C4.353492931507238;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87418204656635%2C4.353492931507238;50.87418204656635, 4.353492931507238
42084;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;6;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.89566397798406%2C4.380698330686922;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89566397798406%2C4.380698330686922;50.89566397798406, 4.380698330686922
45448;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.852994226564256%2C4.344369454534782;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.852994226564256%2C4.344369454534782;50.852994226564256, 4.344369454534782
45591;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87585406368174%2C4.350135186176376;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87585406368174%2C4.350135186176376;50.87585406368174, 4.350135186176376
45696;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.86021726989321%2C4.352302620964792;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.86021726989321%2C4.352302620964792;50.86021726989321, 4.352302620964792
45706;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.894926178587376%2C4.330026088258627;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.894926178587376%2C4.330026088258627;50.894926178587376, 4.330026088258627
46375;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88842148996806%2C4.336373666508956;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88842148996806%2C4.336373666508956;50.88842148996806, 4.336373666508956
48990;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.849081167876356%2C4.388590633301271;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.849081167876356%2C4.388590633301271;50.849081167876356, 4.388590633301271
49612;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85149962220967%2C4.36582162402545;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85149962220967%2C4.36582162402545;50.85149962220967, 4.36582162402545
52576;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89332999384613%2C4.328118846476097;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89332999384613%2C4.328118846476097;50.89332999384613, 4.328118846476097
52661;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.893845616300524%2C4.39133776299483;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893845616300524%2C4.39133776299483;50.893845616300524, 4.39133776299483
57280;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8437614607417%2C4.33959532437698;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8437614607417%2C4.33959532437698;50.8437614607417, 4.33959532437698
57371;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.878451924035815%2C4.342529433938185;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.878451924035815%2C4.342529433938185;50.878451924035815, 4.342529433938185
63184;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.898904176332664%2C4.329658205468262;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.898904176332664%2C4.329658205468262;50.898904176332664, 4.329658205468262
66639;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88979572196481%2C4.377096296451795;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88979572196481%2C4.377096296451795;50.88979572196481, 4.377096296451795
66661;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87802657971624%2C4.340014449851547;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87802657971624%2C4.340014449851547;50.87802657971624, 4.340014449851547
66733;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88095610872678%2C4.347696995105626;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88095610872678%2C4.347696995105626;50.88095610872678, 4.347696995105626
67266;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84649945344773%2C4.360360243198959;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84649945344773%2C4.360360243198959;50.84649945344773, 4.360360243198959
69954;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85738498368848%2C4.345615382879175;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85738498368848%2C4.345615382879175;50.85738498368848, 4.345615382879175
73382;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90069036954768%2C4.361964080454402;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90069036954768%2C4.361964080454402;50.90069036954768, 4.361964080454402
74161;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87412753836784%2C4.350331042096109;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87412753836784%2C4.350331042096109;50.87412753836784, 4.350331042096109
75650;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89162567990622%2C4.331240725276971;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89162567990622%2C4.331240725276971;50.89162567990622, 4.331240725276971
79457;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;15;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.826877294941426%2C4.363894804200407;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.826877294941426%2C4.363894804200407;50.826877294941426, 4.363894804200407
82130;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85575769914362%2C4.35245180669849;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85575769914362%2C4.35245180669849;50.85575769914362, 4.35245180669849
82242;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.877492564860844%2C4.354522386552046;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.877492564860844%2C4.354522386552046;50.877492564860844, 4.354522386552046
82244;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87616100824061%2C4.348488475840685;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87616100824061%2C4.348488475840685;50.87616100824061, 4.348488475840685
82512;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8320914394294%2C4.359324944753518;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8320914394294%2C4.359324944753518;50.8320914394294, 4.359324944753518
86675;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.90141945243611%2C4.382929724300792;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.90141945243611%2C4.382929724300792;50.90141945243611, 4.382929724300792
86786;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84888229346976%2C4.358998354424697;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84888229346976%2C4.358998354424697;50.84888229346976, 4.358998354424697
86931;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8751386837551%2C4.338987653270873;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8751386837551%2C4.338987653270873;50.8751386837551, 4.338987653270873
87119;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89498861546002%2C4.423447408504977;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89498861546002%2C4.423447408504977;50.89498861546002, 4.423447408504977
92328;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84848418444893%2C4.347154976199383;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84848418444893%2C4.347154976199383;50.84848418444893, 4.347154976199383
94090;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89013073182739%2C4.377390445346271;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89013073182739%2C4.377390445346271;50.89013073182739, 4.377390445346271
95444;PMR;PBM;PRM;Zone verte;Groene zone;Green area;3;18;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87346166021442%2C4.351107695852448;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87346166021442%2C4.351107695852448;50.87346166021442, 4.351107695852448
95724;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.841320362055356%2C4.354117462955537;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.841320362055356%2C4.354117462955537;50.841320362055356, 4.354117462955537
95729;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;3;15;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84014842376578%2C4.348546837811752;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84014842376578%2C4.348546837811752;50.84014842376578, 4.348546837811752
98426;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84861195319839%2C4.377828491978208;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84861195319839%2C4.377828491978208;50.84861195319839, 4.377828491978208
98617;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87469093033817%2C4.342551394390339;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87469093033817%2C4.342551394390339;50.87469093033817, 4.342551394390339
101808;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.85710187738709%2C4.351004740028953;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.85710187738709%2C4.351004740028953;50.85710187738709, 4.351004740028953
101816;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84667521980625%2C4.339919753440364;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84667521980625%2C4.339919753440364;50.84667521980625, 4.339919753440364
101917;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87450018559904%2C4.35553271558948;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87450018559904%2C4.35553271558948;50.87450018559904, 4.35553271558948
101933;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.872205543572825%2C4.34729430687703;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.872205543572825%2C4.34729430687703;50.872205543572825, 4.34729430687703
102291;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84065473420369%2C4.355084367549124;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84065473420369%2C4.355084367549124;50.84065473420369, 4.355084367549124
107420;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;4;24;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.895141934493516%2C4.336357456130436;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.895141934493516%2C4.336357456130436;50.895141934493516, 4.336357456130436
108789;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89297590582705%2C4.374188622298694;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89297590582705%2C4.374188622298694;50.89297590582705, 4.374188622298694
111312;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84724806470299%2C4.339205893554555;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84724806470299%2C4.339205893554555;50.84724806470299, 4.339205893554555
111368;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.84917785907547%2C4.38740933615897;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.84917785907547%2C4.38740933615897;50.84917785907547, 4.38740933615897
111564;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89163461327938%2C4.375174939109112;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89163461327938%2C4.375174939109112;50.89163461327938, 4.375174939109112
111593;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89598391944118%2C4.378088379650447;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89598391944118%2C4.378088379650447;50.89598391944118, 4.378088379650447
114526;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.847668186585715%2C4.385847649809667;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.847668186585715%2C4.385847649809667;50.847668186585715, 4.385847649809667
114616;PMR;PBM;PRM;Zone verte;Groene zone;Green area;2;6;En épi;Op de kolf;On the cob;https://www.google.com/maps/search/?api=1&query=50.88013676285984%2C4.348411852417856;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88013676285984%2C4.348411852417856;50.88013676285984, 4.348411852417856
114940;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.845420389607646%2C4.350988734070228;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.845420389607646%2C4.350988734070228;50.845420389607646, 4.350988734070228
115356;PMR;PBM;PRM;Zone bleue;Blauwe zone;Blue area;2;12;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.893626295061715%2C4.397474941642253;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.893626295061715%2C4.397474941642253;50.893626295061715, 4.397474941642253
117678;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.83728120048536%2C4.344206399483989;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.83728120048536%2C4.344206399483989;50.83728120048536, 4.344206399483989
117740;PMR;PBM;PRM;Zone grise;Grijze zone;Grey area;3;15;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8431813831646%2C4.34070575890834;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8431813831646%2C4.34070575890834;50.8431813831646, 4.34070575890834
117849;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88024922701909%2C4.344156803548474;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88024922701909%2C4.344156803548474;50.88024922701909, 4.344156803548474
117913;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.881758694201736%2C4.339771319216548;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.881758694201736%2C4.339771319216548;50.881758694201736, 4.339771319216548
117921;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.8817115861412%2C4.345255864062163;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.8817115861412%2C4.345255864062163;50.8817115861412, 4.345255864062163
121214;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.845886079196156%2C4.381144050441231;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.845886079196156%2C4.381144050441231;50.845886079196156, 4.381144050441231
121431;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.89284107533571%2C4.33307002456555;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.89284107533571%2C4.33307002456555;50.89284107533571, 4.33307002456555
124901;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;6;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.87474639730624%2C4.34827208001775;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.87474639730624%2C4.34827208001775;50.87474639730624, 4.34827208001775
124964;PMR;PBM;PRM;Zone verte;Groene zone;Green area;1;5;Parallèle;Parallel;Parallel;https://www.google.com/maps/search/?api=1&query=50.88477969304212%2C4.342479385583173;https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=50.88477969304212%2C4.342479385583173;50.88477969304212, 4.342479385583173
