Année;Commune;Gemeente;Total commune;Total hommes;% Hommes;Total femmes;% Femmes;"Total niveau d'étude ""faible""";"% Niveau d'étude ""faible""";"Hommes - Niveau d’études ""faible""";"% Hommes - Niveau d’études ""faible""";"Femmes - Niveau d’études ""faible""";"% Femmes - Niveau d’études ""faible""";"Total niveau d'étude ""moyen""";"% Niveau d'étude ""moyen""";"Hommes - Niveau d’études ""moyen""";"% Hommes - Niveau d’études ""moyen""";"Femmes - Niveau d’études ""moyen""";"% Femmes - Niveau d’études ""moyen""";"Total niveau d'étude ""élevé""";"% Niveau d'étude ""élevé""";"Hommes - Niveau d’études ""élevé""";"% Hommes - Niveau d’études ""élevé""";"Femmes - Niveau d’études ""élevé""";"% Femmes - Niveau d’études ""élevé""";Total étrangers sans équivalence;% Étrangers sans équivalence;Hommes étrangers sans équivalence;% Hommes étrangers sans équivalence;Femmes étrangères sans équivalence;% Femmes étrangère sans équivalence
2022;Saint-Gilles;Sint-Gillis;4581.0;2520;55.0098231827112;2061;44.9901768172888;718;15.673433748089938;468;10.216110019646365;250;5.457323728443572;800;17.46343593101943;455;9.9323291857673;345;7.531106745252128;1171;25.56210434402969;528;11.525867714472822;643;14.036236629556864;1892;41.30102597686095;1069;23.33551626282471;823;17.965509714036237
2011;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;1866.0;882;47.266881028938904;985;52.78670953912111;642;34.40514469453376;297;15.916398713826366;345;18.488745980707396;445;23.84780278670954;201;10.77170418006431;244;13.076098606645232;181;9.69989281886388;86;4.608788853161844;95;5.091103965702037;599;32.10075026795284;298;15.969989281886388;301;16.130760986066452
2021;Berchem-Sainte-Agathe;Sint-Agatha-Berchem;1730.0;820;47.398843930635834;909;52.543352601156066;407;23.52601156069364;224;12.947976878612716;183;10.578034682080926;472;27.28323699421965;226;13.0635838150289;246;14.219653179190752;237;13.699421965317917;111;6.416184971098265;126;7.283236994219654;613;35.433526011560694;259;14.971098265895954;354;20.46242774566474
2011;Bruxelles;Brussel;16942.0;9512;56.144492976035885;7431;43.86140951481525;5050;29.807578798252866;2928;17.28249321213552;2122;12.52508558611734;3178;18.758115924920315;1631;9.626962578208003;1547;9.131153346712313;1749;10.323456498642427;906;5.347656711132098;843;4.975799787510329;6966;41.11675126903553;4047;23.887380474560267;2919;17.22937079447527
2021;Koekelberg;Koekelberg;1678.0;924;55.06555423122765;755;44.99404052443385;357;21.27532777115614;222;13.230035756853397;135;8.045292014302742;379;22.586412395709175;206;12.276519666269369;173;10.30989272943981;201;11.97854588796186;102;6.0786650774731825;99;5.8998808104886775;742;44.219308700834326;394;23.480333730631706;348;20.738974970202623
2011;Ganshoren;Ganshoren;1951.0;889;45.56637621732445;1061;54.38236801640185;652;33.41875961045618;296;15.171706817016913;356;18.247052793439263;459;23.52639671963096;193;9.892362890825218;266;13.634033828805741;212;10.866222450025628;88;4.51050743208611;124;6.355715017939518;627;32.13736545361353;312;15.991799077396207;315;16.145566376217324
2021;Molenbeek-Saint-Jean;Sint-Jans-Molenbeek;8854.0;4814;54.37090580528575;4040;45.629094194714256;2134;24.102100745425798;1325;14.96498757623673;809;9.137113169189066;1963;22.170770273322795;975;11.01197199006099;988;11.158798283261802;825;9.31782245312853;377;4.257962502823583;448;5.059859950304947;3932;44.40930652812288;2137;24.135983736164444;1795;20.273322791958435
2011;Koekelberg;Koekelberg;2196.0;1122;51.09289617486339;1075;48.95264116575592;696;31.693989071038253;353;16.074681238615664;343;15.619307832422585;488;22.22222222222222;212;9.65391621129326;276;12.568306010928962;166;7.5591985428051;74;3.3697632058287796;92;4.189435336976321;847;38.57012750455374;483;21.994535519125684;364;16.57559198542805
2021;Saint-Gilles;Sint-Gillis;4713.0;2588;54.91194568215574;2125;45.08805431784426;777;16.48631444939529;505;10.715043496711225;272;5.771270952684065;834;17.69573520050923;467;9.908762995968598;367;7.786972204540632;1177;24.97347761510715;545;11.563759813282411;632;13.409717801824739;1925;40.84447273498833;1071;22.724379376193507;854;18.120093358794822
2011;Watermael-Boitsfort;Watermaal-Bosvoorde;1324.0;612;46.22356495468278;712;53.776435045317214;368;27.794561933534744;189;14.274924471299094;179;13.51963746223565;311;23.48942598187311;161;12.16012084592145;150;11.329305135951662;402;30.362537764350456;162;12.235649546827794;240;18.12688821752266;243;18.35347432024169;100;7.552870090634441;143;10.80060422960725
2021;Woluwe-Saint-Lambert;Sint-Lambrechts-Woluwe;2725.0;1217;44.6605504587156;1509;55.37614678899082;515;18.89908256880734;284;10.422018348623853;231;8.477064220183486;619;22.71559633027523;303;11.119266055045872;316;11.596330275229358;701;25.724770642201833;278;10.201834862385322;423;15.522935779816512;891;32.69724770642202;352;12.91743119266055;539;19.779816513761467
2020;Ixelles;Elsene;6358.0;3519;55.3475935828877;2840;44.66813463353256;978;15.382195659012268;657;10.333438188109469;321;5.0487574709028;1261;19.833280905945266;737;11.591695501730104;524;8.241585404215163;1795;28.232148474363004;826;12.99150676313306;969;15.240641711229946;2325;36.568103177099715;1299;20.430953129915068;1026;16.137150047184647
